TOPIC	DOCUMENT	UNIQUE#	COSINE_VALUE
352	FT911-2803	56	0.06775307743666863
352	FT911-1194	57	0.06769069057401388
352	FT911-2560	58	0.06735985634994347
352	FT911-851	59	0.06725016929258115
352	FT911-2093	60	0.06719714024276116
352	FT911-4247	61	0.06676681632503706
352	FT911-3923	62	0.06640099180028503
352	FT911-63	63	0.06565668857141924
352	FT911-3393	64	0.06499925063558548
352	FT911-2005	65	0.064875764587306
352	FT911-2280	66	0.06426962960609683
352	FT911-4561	67	0.06417924291734228
352	FT911-4591	68	0.06359503528854087
352	FT911-4762	69	0.06357766201982441
352	FT911-2882	70	0.06278170354498368
352	FT911-2874	71	0.06186649578017312
352	FT911-2622	72	0.06145897281033161
352	FT911-2306	73	0.06128483039334248
352	FT911-900	74	0.0611723004728319
352	FT911-1384	75	0.06107323393979045
352	FT911-4569	76	0.0607556723856612
352	FT911-4050	77	0.060586310194345926
352	FT911-4948	78	0.06011993761986229
352	FT911-2530	79	0.05947882087874097
352	FT911-535	80	0.05929023984458698
352	FT911-650	81	0.058982538636230146
352	FT911-2635	82	0.058755682079914
352	FT911-3478	83	0.05859015538131746
352	FT911-3708	84	0.05840166238989053
352	FT911-4783	85	0.058376206743136955
352	FT911-3059	86	0.0582657608638036
352	FT911-801	87	0.05793348580481956
352	FT911-39	88	0.057825537367469905
352	FT911-2052	89	0.05762391245225983
352	FT911-1462	90	0.057498472063988455
352	FT911-2014	91	0.057412653903438124
352	FT911-3278	92	0.057319360176616554
352	FT911-279	93	0.05725770612426321
352	FT911-4812	94	0.057218769135942385
352	FT911-2934	95	0.05717384380776504
352	FT911-1031	96	0.05708769755748906
352	FT911-2095	97	0.057052448450474864
352	FT911-3662	98	0.05685355593598111
352	FT911-3605	99	0.05663244172141657
352	FT911-4798	100	0.05642224506667855
352	FT911-834	101	0.056213600033893814
352	FT911-2931	102	0.05593880351015088
352	FT911-5189	103	0.05593476821802806
352	FT911-4345	104	0.055873517506855874
352	FT911-1362	105	0.05557713741166035
352	FT911-635	106	0.054972238664189856
352	FT911-967	107	0.054726850467234835
352	FT911-4665	108	0.05471979204402044
352	FT911-705	109	0.054256860197749224
352	FT911-4914	110	0.053901964044846956
352	FT911-5153	111	0.05389193457813099
352	FT911-910	112	0.053821753238161504
352	FT911-4227	113	0.05378655989631503
352	FT911-3922	114	0.05377684627819318
352	FT911-3635	115	0.05363317527470412
352	FT911-3133	116	0.05353918116514232
352	FT911-3540	117	0.0534709428226498
352	FT911-2584	118	0.05339772864996833
352	FT911-328	119	0.053257318223225616
352	FT911-1529	120	0.053186599423410995
352	FT911-3522	121	0.05297395871793824
352	FT911-5022	122	0.052727877269751845
352	FT911-440	123	0.05267704468099353
352	FT911-4321	124	0.05264969997428248
352	FT911-4814	125	0.05255475418980554
352	FT911-3432	126	0.05255313266860656
352	FT911-3414	127	0.052542192879386294
352	FT911-3561	128	0.05247998520383502
352	FT911-951	129	0.05219719508484487
352	FT911-331	130	0.05212122072553321
352	FT911-1512	131	0.05194041084216959
352	FT911-552	132	0.05177559996245338
352	FT911-1857	133	0.051603721050833086
352	FT911-3681	134	0.05153966549002114
352	FT911-2580	135	0.05128777146855884
352	FT911-3630	136	0.05126038325212582
352	FT911-3345	137	0.051141846295101635
352	FT911-338	138	0.050756382194384816
352	FT911-4044	139	0.05035609505169547
352	FT911-4125	140	0.05035224298325444
352	FT911-1619	141	0.05023283988420439
352	FT911-4348	142	0.049930706757613234
352	FT911-4421	143	0.04990189430157853
352	FT911-5249	144	0.049768447373620454
352	FT911-2018	145	0.04963139035887414
352	FT911-3535	146	0.049504365620692395
352	FT911-3261	147	0.04948845654689546
352	FT911-2876	148	0.04946277170854509
352	FT911-4896	149	0.04935209604597908
352	FT911-4821	150	0.049047313339858616
352	FT911-3153	151	0.048853091499279945
352	FT911-2756	152	0.04878938296824822
352	FT911-1436	153	0.04878920164390827
352	FT911-565	154	0.048758990049012664
352	FT911-1901	155	0.04810634071469816
352	FT911-2383	156	0.04797397659317746
352	FT911-783	157	0.04795421912835724
352	FT911-2767	158	0.047944488161057834
352	FT911-2176	159	0.04770964015928344
352	FT911-3947	160	0.04721238200913158
352	FT911-4074	161	0.04719807833559059
352	FT911-5019	162	0.047171170046265566
352	FT911-1243	163	0.047150877502822215
352	FT911-2451	164	0.04712311498254134
352	FT911-4579	165	0.04701153443576411
352	FT911-3700	166	0.04695568862464958
352	FT911-3135	167	0.04687615325037843
352	FT911-586	168	0.046708338987544167
352	FT911-2779	169	0.04639976909648926
352	FT911-2740	170	0.04620666031787809
352	FT911-2718	171	0.046140850953815364
352	FT911-555	172	0.04606341660432343
352	FT911-2634	173	0.04594731214468725
352	FT911-2192	174	0.045818015470823294
352	FT911-1122	175	0.04580604009042299
352	FT911-3052	176	0.045304418857633304
352	FT911-5200	177	0.04475433210735796
352	FT911-2569	178	0.04469221768919253
352	FT911-4767	179	0.04459574383289749
352	FT911-2407	180	0.04459332740754969
352	FT911-3688	181	0.0445751116735145
352	FT911-4009	182	0.04445769844085632
352	FT911-3265	183	0.04436623284988715
352	FT911-1102	184	0.04435755675767587
352	FT911-2116	185	0.04420919682781906
352	FT911-4438	186	0.044019577378564455
352	FT911-4447	187	0.043983285545492565
352	FT911-3149	188	0.043804582974774874
352	FT911-306	189	0.04375108368227983
352	FT911-721	190	0.043663228011958904
352	FT911-478	191	0.04360181147211499
352	FT911-2573	192	0.04356283887375093
352	FT911-3933	193	0.04338148191149441
352	FT911-1828	194	0.043081235435304156
352	FT911-2201	195	0.04305755059557487
352	FT911-4727	196	0.042803124921169784
352	FT911-2948	197	0.04276186792055966
352	FT911-3215	198	0.042648345395983084
352	FT911-5063	199	0.04260161469310534
352	FT911-1576	200	0.042574069528624185
352	FT911-3905	201	0.04256566418363071
352	FT911-908	202	0.04246310011742808
352	FT911-857	203	0.04245784826702595
352	FT911-5238	204	0.0424497391658571
352	FT911-5098	205	0.04241322834608505
352	FT911-4337	206	0.04206343156719127
352	FT911-3269	207	0.04196771687889411
352	FT911-3079	208	0.041559705310896394
352	FT911-3349	209	0.041488385818551306
352	FT911-3775	210	0.041469438105204225
352	FT911-3767	211	0.04146469602638566
352	FT911-2453	212	0.041348152007397436
352	FT911-5085	213	0.04117734095442978
352	FT911-4270	214	0.04117556520664206
352	FT911-916	215	0.04110806925123154
352	FT911-977	216	0.04109855781601605
352	FT911-2054	217	0.04105571971452668
352	FT911-1856	218	0.04095314589403376
352	FT911-625	219	0.0407744763515348
352	FT911-2289	220	0.04072918015884959
352	FT911-3170	221	0.04036506785706516
352	FT911-4636	222	0.04036271102999641
352	FT911-4772	223	0.040207479855286304
352	FT911-4120	224	0.03983586159053329
352	FT911-2644	225	0.0398083213614121
352	FT911-1766	226	0.03976001878065188
352	FT911-3503	227	0.03966721211502834
352	FT911-506	228	0.039642500594275404
352	FT911-429	229	0.03959799784761585
352	FT911-156	230	0.03949631899316591
352	FT911-2461	231	0.0393521452377359
352	FT911-2405	232	0.039176914202424785
352	FT911-4641	233	0.03902365134804842
352	FT911-2831	234	0.03899221746458579
352	FT911-4119	235	0.0389006211608101
352	FT911-1	236	0.03867011540520769
352	FT911-1578	237	0.03863256435465349
352	FT911-2919	238	0.038629116188485337
352	FT911-1930	239	0.03862852091180972
352	FT911-3091	240	0.038553983674776963
352	FT911-3818	241	0.03853989179704986
352	FT911-1360	242	0.03851886875057445
352	FT911-2514	243	0.03840046466987133
352	FT911-1918	244	0.038274071211664706
352	FT911-3853	245	0.03826931203073237
352	FT911-460	246	0.03813011361131099
352	FT911-1488	247	0.038059103423802476
352	FT911-4031	248	0.03804604184997804
352	FT911-3157	249	0.03760677933678109
352	FT911-4792	250	0.037548314269734206
352	FT911-3521	251	0.03739619916970448
352	FT911-2290	252	0.03728294741873302
352	FT911-3753	253	0.037160093241795165
352	FT911-787	254	0.03711613840272549
352	FT911-1499	255	0.03708879048212286
352	FT911-2828	256	0.036998790393505177
352	FT911-3220	257	0.036920311638918936
352	FT911-3534	258	0.0367039778929772
352	FT911-4293	259	0.03667304592659649
352	FT911-540	260	0.036644900097036144
352	FT911-2540	261	0.03662815155537796
352	FT911-1921	262	0.036565143652232596
352	FT911-404	263	0.03653549739546878
352	FT911-1892	264	0.036524437720059776
352	FT911-4328	265	0.0364396431640018
352	FT911-4311	266	0.03640949692008155
352	FT911-4193	267	0.03625198800425945
352	FT911-2300	268	0.036213930954106965
352	FT911-3632	269	0.03607094452844335
352	FT911-1666	270	0.03599786028563158
352	FT911-5281	271	0.03587089573495172
352	FT911-3641	272	0.03580776507494703
352	FT911-680	273	0.03579656596195131
352	FT911-4608	274	0.035742829232582575
352	FT911-4362	275	0.03566811091478405
352	FT911-4309	276	0.035598782601057165
352	FT911-2929	277	0.03557164883000295
352	FT911-3358	278	0.0354248850549208
352	FT911-3339	279	0.03514687276522768
352	FT911-2968	280	0.035032514524506723
352	FT911-2145	281	0.03498626757427212
352	FT911-4741	282	0.034980851213271616
352	FT911-1986	283	0.034925155684285634
352	FT911-659	284	0.034726960794337076
352	FT911-399	285	0.03443026090090731
352	FT911-563	286	0.034265753642849
352	FT911-3241	287	0.03416440257249412
352	FT911-2621	288	0.034094889469521036
352	FT911-125	289	0.0340917209063578
352	FT911-3938	290	0.034039565796193515
352	FT911-3727	291	0.0340375607232355
352	FT911-5353	292	0.034032920392150355
352	FT911-182	293	0.03402908802003324
352	FT911-1062	294	0.034012452123546554
352	FT911-4816	295	0.034005756176515065
352	FT911-4381	296	0.03399578400253015
352	FT911-3191	297	0.03387974202414224
352	FT911-3761	298	0.03380181863789367
352	FT911-281	299	0.033736469412623885
352	FT911-2616	300	0.03362437406056948
352	FT911-1712	301	0.033561478268730134
352	FT911-3259	302	0.03349244304823671
352	FT911-4067	303	0.03341688213746556
352	FT911-5245	304	0.03324141650950808
352	FT911-1067	305	0.03320078629290066
352	FT911-791	306	0.03310908673608889
352	FT911-4019	307	0.03290903059802205
352	FT911-4372	308	0.032893367391585056
352	FT911-4649	309	0.03286940183201613
352	FT911-433	310	0.0327907401013738
352	FT911-2572	311	0.03273824826106882
352	FT911-1260	312	0.032716118944997284
352	FT911-3786	313	0.03257694901011396
352	FT911-4961	314	0.03251810873195195
352	FT911-2723	315	0.032486996318797076
352	FT911-533	316	0.032475097942511355
352	FT911-1222	317	0.03226077779049797
352	FT911-4784	318	0.03213765509072639
352	FT911-2387	319	0.0319452305986676
352	FT911-1065	320	0.03188196739818598
352	FT911-530	321	0.03184193899586716
352	FT911-4164	322	0.03183744163251385
352	FT911-2180	323	0.031779843722032346
352	FT911-1491	324	0.03177865018520147
352	FT911-854	325	0.031738459263903736
352	FT911-3169	326	0.03158410118523141
352	FT911-4595	327	0.031501487733113294
352	FT911-1089	328	0.03145223489430168
352	FT911-3910	329	0.03116301407540873
352	FT911-5319	330	0.03109968575583486
352	FT911-4668	331	0.031093364633196584
352	FT911-2798	332	0.03104378871996959
352	FT911-3745	333	0.030888746082345014
352	FT911-4479	334	0.030819868669008894
352	FT911-3104	335	0.030816836075995602
352	FT911-664	336	0.030721862212794868
352	FT911-794	337	0.030612689543079396
352	FT911-3254	338	0.03059654085639166
352	FT911-2971	339	0.030505271783447804
352	FT911-4588	340	0.030498905977709084
352	FT911-2107	341	0.030483825737450718
352	FT911-4036	342	0.030447830750554558
352	FT911-3638	343	0.03034057283483517
352	FT911-352	344	0.0302867954193907
352	FT911-95	345	0.03028274738346466
352	FT911-765	346	0.03024875368760836
352	FT911-4958	347	0.03022472932000246
352	FT911-3751	348	0.03013347520013111
352	FT911-1941	349	0.03011090921226969
352	FT911-2292	350	0.03007245053907024
352	FT911-4564	351	0.02993944711261426
352	FT911-4017	352	0.029906438592212745
352	FT911-746	353	0.029844192143468437
352	FT911-870	354	0.029800246853280893
352	FT911-265	355	0.0297532953082008
352	FT911-105	356	0.029660025568780175
352	FT911-982	357	0.029612767655351507
352	FT911-802	358	0.02955642762855654
352	FT911-335	359	0.029407447916363485
352	FT911-277	360	0.02940538293537109
352	FT911-5246	361	0.029385075541499547
352	FT911-251	362	0.029350553246232133
352	FT911-2388	363	0.029236185051405426
352	FT911-4887	364	0.029235172899845743
352	FT911-3493	365	0.029195832900143187
352	FT911-2672	366	0.029158249838719192
352	FT911-2271	367	0.029141792854215143
352	FT911-5332	368	0.02911945952154385
352	FT911-1066	369	0.029070923221463464
352	FT911-2179	370	0.02905429572633558
352	FT911-2916	371	0.02879593193954505
352	FT911-4040	372	0.028771009053131555
352	FT911-289	373	0.028745405597535148
352	FT911-4620	374	0.028735497140753817
352	FT911-4216	375	0.028611708938517298
352	FT911-1325	376	0.02856756804272217
352	FT911-3733	377	0.028566263759219813
352	FT911-3949	378	0.028420919251424048
352	FT911-3867	379	0.028319165371889395
352	FT911-1297	380	0.028284858961374358
352	FT911-1318	381	0.028281309379775053
352	FT911-1261	382	0.028097166351546563
352	FT911-5269	383	0.027956446459835558
352	FT911-419	384	0.0278024303731209
352	FT911-5074	385	0.027735632545575643
352	FT911-3491	386	0.027533785617367267
352	FT911-3302	387	0.02751550438356523
352	FT911-2763	388	0.02742055988589606
352	FT911-3975	389	0.027375106832998826
352	FT911-1198	390	0.02733432375388875
352	FT911-3372	391	0.027202039221846202
352	FT911-137	392	0.02718334054334521
352	FT911-3833	393	0.027141003399774953
352	FT911-2205	394	0.027077750128415606
352	FT911-4836	395	0.026958783284232932
352	FT911-2457	396	0.02691753834348951
352	FT911-3966	397	0.026845271511853737
352	FT911-738	398	0.026832291932185746
352	FT911-1247	399	0.026728928437278112
352	FT911-341	400	0.026671523265710557
352	FT911-4786	401	0.026605733045400995
352	FT911-4841	402	0.02660239718850806
352	FT911-1374	403	0.02657565313936748
352	FT911-2528	404	0.02656022260077239
352	FT911-3718	405	0.026506007828589657
352	FT911-21	406	0.026416071601188695
352	FT911-4980	407	0.02641070864032434
352	FT911-5343	408	0.02635622025232365
352	FT911-56	409	0.026318666401479018
352	FT911-1444	410	0.026299683204556733
352	FT911-992	411	0.026258190700347506
352	FT911-194	412	0.02614565205746154
352	FT911-3229	413	0.026113324448407752
352	FT911-4043	414	0.02599892845223854
352	FT911-1400	415	0.02595650649082427
352	FT911-663	416	0.025943136380350163
352	FT911-2060	417	0.02590851564485844
352	FT911-3367	418	0.02587885755472404
352	FT911-4944	419	0.025837178111792678
352	FT911-3525	420	0.02581006021251961
352	FT911-1615	421	0.02580210648086528
352	FT911-1407	422	0.025797892222686903
352	FT911-1275	423	0.025762419940043024
352	FT911-1689	424	0.025729782068368776
352	FT911-736	425	0.02562640592564601
352	FT911-2835	426	0.025557254981709708
352	FT911-2468	427	0.025519384959413072
352	FT911-4317	428	0.025473548362657635
352	FT911-5248	429	0.025460127581801828
352	FT911-131	430	0.025253477594646807
352	FT911-5077	431	0.02521838659164039
352	FT911-3850	432	0.025214871470262103
352	FT911-4261	433	0.02512356189234909
352	FT911-2334	434	0.025097741062690793
352	FT911-4778	435	0.02507981456848777
352	FT911-2652	436	0.025068990972884668
352	FT911-3785	437	0.025054400096671578
352	FT911-4095	438	0.025046948259660893
352	FT911-46	439	0.025006103554528623
352	FT911-3978	440	0.024967850658643223
352	FT911-4066	441	0.02493321537245342
352	FT911-4970	442	0.024864325020126404
352	FT911-2423	443	0.02477137442515837
352	FT911-902	444	0.02476647857429206
352	FT911-924	445	0.02472776163953794
352	FT911-2618	446	0.024678044722467245
352	FT911-3194	447	0.02466499494640242
352	FT911-4949	448	0.024641178324015505
352	FT911-3581	449	0.024608100546826783
352	FT911-968	450	0.024428345039953756
352	FT911-3956	451	0.024350838045991197
352	FT911-4748	452	0.024345706632466865
352	FT911-3713	453	0.024338987597820296
352	FT911-3645	454	0.02432641352052798
352	FT911-1518	455	0.024270605029209327
352	FT911-2183	456	0.024184561480606676
352	FT911-3929	457	0.02411045147036849
352	FT911-4559	458	0.024055136177738166
352	FT911-1760	459	0.024036194214259742
352	FT911-60	460	0.024032860949935436
352	FT911-3746	461	0.02400837174476409
352	FT911-1694	462	0.02398155430930737
352	FT911-5270	463	0.023936296926336514
352	FT911-3783	464	0.023932913123382638
352	FT911-4385	465	0.02380499581276772
352	FT911-2639	466	0.02359490628472935
352	FT911-3438	467	0.02357889401138302
352	FT911-2114	468	0.023559600148822506
352	FT911-1869	469	0.02355199034279063
352	FT911-2415	470	0.023487309777157246
352	FT911-3332	471	0.023465435462819338
352	FT911-4962	472	0.023454561207725568
352	FT911-1124	473	0.023421780929048584
352	FT911-4519	474	0.023400945431806604
352	FT911-4951	475	0.0233981402271944
352	FT911-1651	476	0.023392253159605334
352	FT911-3731	477	0.02332826812155258
352	FT911-1863	478	0.023313020208234024
352	FT911-3895	479	0.023312434627376498
352	FT911-253	480	0.023295603732315717
352	FT911-1587	481	0.023284477421232398
352	FT911-5295	482	0.023273586075073186
352	FT911-2048	483	0.023213229419860544
352	FT911-4637	484	0.023193583467379965
352	FT911-2843	485	0.02317922245350321
352	FT911-1919	486	0.023160309400621228
352	FT911-842	487	0.023153950018852103
352	FT911-2066	488	0.02305400590932966
352	FT911-4942	489	0.023050622451058354
352	FT911-3527	490	0.023017463138019906
352	FT911-2853	491	0.022970161225790483
352	FT911-435	492	0.02290851502908891
352	FT911-1135	493	0.02283883709910638
352	FT911-1438	494	0.02283564147461485
352	FT911-4860	495	0.022820590692807317
352	FT911-3661	496	0.022806801214047386
352	FT911-84	497	0.02280047336779573
352	FT911-3288	498	0.022785635471835156
352	FT911-3233	499	0.02274562895064273
352	FT911-274	500	0.02269804266350765
352	FT911-510	501	0.02267327956363221
352	FT911-5015	502	0.022663132725136155
352	FT911-1114	503	0.02256463733608669
352	FT911-4048	504	0.02243283317619006
352	FT911-3976	505	0.02239593684708611
352	FT911-5221	506	0.022392927979010005
352	FT911-53	507	0.02236187853405101
352	FT911-4202	508	0.022361452378548623
352	FT911-3936	509	0.022347748790290178
352	FT911-5186	510	0.02230495765482907
352	FT911-2741	511	0.022245815308974272
352	FT911-4986	512	0.022158931983313156
352	FT911-2991	513	0.022147171116326046
352	FT911-5345	514	0.022131258235428865
352	FT911-2742	515	0.02203589144980711
352	FT911-3410	516	0.021940786706883847
352	FT911-4571	517	0.021831161679921728
352	FT911-613	518	0.021798657270282743
352	FT911-4856	519	0.02178704874157661
352	FT911-42	520	0.02173196403857734
352	FT911-859	521	0.021663452531133612
352	FT911-3441	522	0.021584303391032577
352	FT911-853	523	0.02154116506188899
352	FT911-3006	524	0.021470723143600573
352	FT911-1566	525	0.02142777221767391
352	FT911-1427	526	0.021409794054542967
352	FT911-2699	527	0.021407438301397335
352	FT911-3542	528	0.021403633279277308
352	FT911-4469	529	0.021337377664201167
352	FT911-3109	530	0.021266768146301716
352	FT911-4735	531	0.021196686234181937
352	FT911-520	532	0.02115290986299588
352	FT911-5143	533	0.021145442418916405
352	FT911-2942	534	0.02105172220456642
352	FT911-1003	535	0.02098978604629959
352	FT911-1790	536	0.020948917665659247
352	FT911-3168	537	0.02089472248001818
352	FT911-3050	538	0.020858688500974925
352	FT911-4225	539	0.02085428168180736
352	FT911-4132	540	0.02075511334674427
352	FT911-808	541	0.020749232620775892
352	FT911-1675	542	0.020716959562648744
352	FT911-2131	543	0.02069135439864551
352	FT911-2032	544	0.02067140303296381
352	FT911-682	545	0.02063406726611962
352	FT911-2166	546	0.02047314987499345
352	FT911-2279	547	0.0204357137884649
352	FT911-3960	548	0.02043081368927234
352	FT911-2700	549	0.02040356535727038
352	FT911-1148	550	0.020322408051454532
352	FT911-3968	551	0.020272508562230816
352	FT911-1490	552	0.020268002874172818
352	FT911-4103	553	0.020265266900916654
352	FT911-4518	554	0.02022469668087446
352	FT911-2654	555	0.02021763123194169
352	FT911-1378	556	0.020212042280363714
352	FT911-5058	557	0.020151689661256536
352	FT911-2617	558	0.020149453401651748
352	FT911-4172	559	0.020135919049806845
352	FT911-241	560	0.020106645491027777
352	FT911-2284	561	0.020009181008413483
352	FT911-4937	562	0.019982424705072523
352	FT911-5178	563	0.01993687380297632
352	FT911-2648	564	0.01991609690940216
352	FT911-5261	565	0.01987529107450369
352	FT911-1595	566	0.019863712149695376
352	FT911-3494	567	0.019834588410873957
352	FT911-3165	568	0.019803432494379533
352	FT911-658	569	0.01976215446152855
352	FT911-614	570	0.019758882281406428
352	FT911-2373	571	0.019749206281424767
352	FT911-4903	572	0.01972343323324237
352	FT911-2970	573	0.019698653742503704
352	FT911-4947	574	0.019696163426978986
352	FT911-3373	575	0.019692640635749825
352	FT911-821	576	0.019655483743892588
352	FT911-2273	577	0.019581010982759283
352	FT911-5340	578	0.019547157969978596
352	FT911-2126	579	0.01950214019057973
352	FT911-4799	580	0.019498299359150494
352	FT911-1078	581	0.019496480425520588
352	FT911-2570	582	0.01941018845110172
352	FT911-4928	583	0.019366010662898434
352	FT911-2602	584	0.0193318713715835
352	FT911-2518	585	0.019287671473505054
352	FT911-75	586	0.019270582251944
352	FT911-1695	587	0.019224270822918187
352	FT911-804	588	0.019172235704591447
352	FT911-753	589	0.01916086308782662
352	FT911-654	590	0.019158661491132795
352	FT911-5265	591	0.0191430829591096
352	FT911-3437	592	0.01914137610528778
352	FT911-750	593	0.01910172294250569
352	FT911-872	594	0.019088836138565317
352	FT911-4251	595	0.018896444646165637
352	FT911-3354	596	0.018839010760072203
352	FT911-2801	597	0.018778955834387746
352	FT911-2380	598	0.01875552058547396
352	FT911-499	599	0.018722272357381987
352	FT911-2551	600	0.01871620786542359
352	FT911-5053	601	0.018674344958468894
352	FT911-307	602	0.018668538404429846
352	FT911-481	603	0.01861938333323923
352	FT911-3385	604	0.01859199647920022
352	FT911-256	605	0.018582205536699304
352	FT911-2206	606	0.018533459999365415
352	FT911-5273	607	0.018510618099017183
352	FT911-284	608	0.018500766370078775
352	FT911-2395	609	0.018472481962885843
352	FT911-1372	610	0.018469140609476752
352	FT911-2087	611	0.01845866459010978
352	FT911-3164	612	0.01844653946349194
352	FT911-1496	613	0.018441787282433685
352	FT911-477	614	0.018407645072355212
352	FT911-3280	615	0.018404200941995887
352	FT911-369	616	0.01840123771223449
352	FT911-4114	617	0.018383722710233683
352	FT911-366	618	0.01837409660757221
352	FT911-2270	619	0.018352637579981658
352	FT911-3371	620	0.018329099186885984
352	FT911-1671	621	0.0183184879455314
352	FT911-1373	622	0.018300041798887348
352	FT911-2772	623	0.018292849010537963
352	FT911-5180	624	0.018282462864920548
352	FT911-2951	625	0.01827491471264036
352	FT911-1192	626	0.018226871187339625
352	FT911-1481	627	0.018215609238619004
352	FT911-3312	628	0.01817444426316725
352	FT911-2484	629	0.018006841993285515
352	FT911-1845	630	0.017975719160348357
352	FT911-4642	631	0.017950194920306504
352	FT911-2375	632	0.01793161017121496
352	FT911-2349	633	0.01780350420686845
352	FT911-619	634	0.017706091643131167
352	FT911-255	635	0.0176636703496197
352	FT911-2657	636	0.01762990993403931
352	FT911-2125	637	0.017604494249178374
352	FT911-495	638	0.017584840293703538
352	FT911-3038	639	0.017548313308005742
352	FT911-4129	640	0.017491975514404408
352	FT911-4163	641	0.017444380576364087
352	FT911-1201	642	0.017380871290502187
352	FT911-1370	643	0.017372090437524308
352	FT911-374	644	0.017370960456508506
352	FT911-5352	645	0.017298019621949958
352	FT911-5069	646	0.017269690658394996
352	FT911-1581	647	0.017200279621063904
352	FT911-2864	648	0.017174976471182917
352	FT911-2693	649	0.017168521377581777
352	FT911-4946	650	0.01716812418166869
352	FT911-3100	651	0.01716530970295137
352	FT911-2164	652	0.017133030014079023
352	FT911-2152	653	0.01709495967100443
352	FT911-5323	654	0.017088830321854282
352	FT911-500	655	0.01708361697483064
352	FT911-1774	656	0.01698984770269236
352	FT911-1437	657	0.01694046620529893
352	FT911-5349	658	0.0168975601213437
352	FT911-346	659	0.016827758017724553
352	FT911-1617	660	0.01676759128021168
352	FT911-4207	661	0.01674217754710102
352	FT911-3009	662	0.01674038883322993
352	FT911-3595	663	0.016678157377064316
352	FT911-473	664	0.016662842368285816
352	FT911-4889	665	0.016657675473706113
352	FT911-828	666	0.01664567349795337
352	FT911-1091	667	0.01664083398953926
352	FT911-3510	668	0.016623382331684953
352	FT911-1664	669	0.01657200476517396
352	FT911-3134	670	0.01647297189112998
352	FT911-3864	671	0.016457112802165493
352	FT911-4177	672	0.016438891107957456
352	FT911-5188	673	0.016422948486875446
352	FT911-2082	674	0.016412964400860253
352	FT911-4057	675	0.016406911825502416
352	FT911-4344	676	0.016390909269761323
352	FT911-760	677	0.016367062187697384
352	FT911-3948	678	0.016313867163476038
352	FT911-4003	679	0.01631122462021594
352	FT911-134	680	0.01626956912422217
352	FT911-5054	681	0.016256879859589506
352	FT911-3951	682	0.016256287049965904
352	FT911-3095	683	0.016212591860644172
352	FT911-1964	684	0.016137425443756993
352	FT911-537	685	0.016111172191735707
352	FT911-3921	686	0.01608535625820633
352	FT911-3024	687	0.016083407706008825
352	FT911-2062	688	0.01608093274963654
352	FT911-800	689	0.016059898876055915
352	FT911-2015	690	0.016054887917202488
352	FT911-1614	691	0.016026327218288748
352	FT911-3152	692	0.01602252324206205
352	FT911-2459	693	0.016018047213898233
352	FT911-133	694	0.016000862300618732
352	FT911-1934	695	0.01599689105936977
352	FT911-3972	696	0.01595113053768725
352	FT911-624	697	0.015948552622584548
352	FT911-1104	698	0.015926880155749196
352	FT911-2722	699	0.015907144267058655
352	FT911-660	700	0.015897977663398923
352	FT911-1002	701	0.01589086345344828
352	FT911-2750	702	0.015835643404043694
352	FT911-875	703	0.015829759868058246
